"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRECIPITATION","SNOWFALL","MAXTEMP","MINTEMP"
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-09-23,0.01,0,64,58
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-09-24,0,0,62,56
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-09-25,0,0,65,57
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-09-26,0,0,64,57
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-09-27,1.35,0,68,60
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-09-28,0,0,70,58
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-09-29,0,0,69,55
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-09-30,0,0,66,49
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-10-01,0,0,67,52
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-10-02,0,0,67,54
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-10-03,0,0,64,47
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-10-04,0,0,68,48
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-10-05,0,0,70,51
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-10-06,0,0,66,53
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-10-07,0,0,61,43
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-10-08,0.92,0,61,49
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-10-09,0.25,0,61,44
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-10-10,0,0,63,44
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-10-11,0,0,56,39
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-10-12,0,0,61,45
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-10-13,0,0,71,37
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-10-14,0.07,0,60,44
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-10-15,0,0,59,39
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-10-16,0,0,55,38
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-10-17,0,0,56,35
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-10-18,0,0,53,39
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-10-19,0,0,58,34
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-10-20,0,0,67,38
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-10-21,0,0,70,48
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-10-22,0,0,76,48
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-10-23,0,0,75,50
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-10-24,0,0,72,53
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-10-25,0,0,67,46
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-10-26,0,0,59,41
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-10-27,0,0,65,37
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-10-28,0,0,55,33
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-10-29,0,0,50,28
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-10-30,0.07,0,55,31
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-10-31,0,0,68,55
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-11-01,0,0,73,57
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-11-02,0,0,71,43
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-11-03,0,0,55,34
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-11-04,0,0,49,26
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-11-05,0,0,58,32
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-11-06,0,0,68,58
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-11-07,0,0,71,51
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-11-08,0,0,73,36
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-11-09,0,0,62,39
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-11-10,0,0,53,27
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-11-11,0.14,0,59,37
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-11-12,0,0,67,39
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-11-13,0,0,57,39
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-11-14,0,0,42,39
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-11-15,0,0,48,28
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-11-16,0,0,58,34
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-11-17,0,0,59,37
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-11-18,0,0,60,34
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-11-19,0,0,62,40
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-11-20,0,0,60,32
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-11-21,0.01,0,53,41
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-11-22,0.92,0,49,44
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-11-23,0.67,0,55,41
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-11-24,0.23,0,43,40
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-11-25,0,0,51,36
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-11-26,0,0,51,28
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-11-27,0.06,0,52,31
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-11-28,0,0,55,29
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-11-29,0.75,0,55,32
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-11-30,0,0,48,29
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-12-01,0,0,44,23
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-12-02,0,0,41,19
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-12-03,0,0,42,21
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-12-04,0,0,40,23
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-12-05,0.64,0,44,28
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-12-06,0.08,0,41,29
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-12-07,0,0,37,23
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-12-08,0.09,0.8,47,26
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-12-09,0,0,50,27
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-12-10,0.46,0,50,31
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-12-11,0.21,0,54,43
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-12-12,2.24,0,61,36
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-12-14,0,0,39,20
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-12-15,0,0,37,16
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-12-16,0,0,37,18
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-12-17,0.48,0,56,33
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-12-18,0,0,55,30
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-12-19,0.49,0,51,31
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-12-20,0,0,48,32
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-12-21,0.78,2.1,42,25
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-12-22,0,0,32,12
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-12-23,0.01,0.7,24,12
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-12-25,0,0,36,27
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-12-26,0.02,0.3,32,27
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-12-28,0,0,44,20
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-12-30,0.01,0,56,49
"USC00192372","EAST SANDWICH, MA US",41.7145,-70.4718,45.7,2024-12-31,0.86,0,53,35
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-01-01,0,0,37,31
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-01-02,0,0,39,18
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-01-03,0,0,39,18
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-01-04,0,0,34,25
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-01-05,0,0,41,15
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-01-06,0,0,32,15
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-01-07,0.31,4,34,26
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-01-08,0.43,5.5,29,23
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-01-09,0,0,40,13
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-01-10,2.5,0,40,17
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-01-11,0.01,0,48,35
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-01-12,0,0,41,29
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-01-13,0.58,0,47,28
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-01-14,0.45,0,46,31
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-01-15,0,0,38,18
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-01-16,1,1,31,15
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-01-17,0.01,3,25,15
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-01-18,0,0,25,4
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-01-19,0,0,29,9
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-01-20,0,0,26,11
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-01-21,0.01,0.1,19,7
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-01-22,0,0,27,4
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-01-23,0,0,37,5
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-01-24,0.23,1.5,40,31
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-01-25,0.5,0,33,31
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-01-26,0.73,0,47,32
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-01-27,0.1,0,37,33
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-01-28,0,0,40,33
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-01-29,0.58,0.5,40,32
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-01-30,0,0,34,29
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-01-31,0.01,0.1,32,26
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-02-01,0,0,33,27
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-02-02,0,0,38,31
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-02-03,0,0,47,30
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-02-04,0,0,39,23
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-02-05,0,0,45,21
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-02-06,0,0,41,22
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-02-07,0,0,40,20
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-02-08,0,0,44,20
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-02-09,0,0,51,25
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-02-10,0,0,52,30
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-02-11,0.02,0,50,32
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-02-12,0,0,42,23
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-02-13,0,0,43,24
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-02-14,0,0,36,24
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-02-15,0,0,32,19
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-02-16,0.5,0.5,39,21
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-02-17,0,0,38,24
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-02-18,0,0,36,20
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-02-19,0,0,34,19
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-02-20,0,0,35,13
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-02-21,0,0,39,14
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-02-22,0,0,41,16
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-02-23,0.17,0.7,40,25
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-02-24,0,0,50,27
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-02-25,0,0,36,12
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-02-26,0,0,38,12
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-02-27,0,0,55,12
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-02-28,0.22,0,59,12
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-02-29,0.41,0,54,23
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-03-01,0,0,30,19
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-03-02,0,0,45,21
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-03-03,0.82,0,43,34
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-03-04,0,0,64,33
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-03-05,0,0,57,38
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-03-06,0.51,0,43,39
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-03-07,1.89,0,47,41
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-03-08,0.05,0,51,29
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-03-09,0,0,55,29
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-03-10,1.44,0,42,29
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-03-11,0,0,44,30
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-03-12,0,0,44,30
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-03-13,0,0,56,28
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-03-14,0,0,63,30
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-03-15,0.03,0,60,33
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-03-16,0.04,0,46,31
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-03-17,0.01,0,58,31
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-03-18,0.01,0,55,29
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-03-19,0,0,45,32
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-03-20,0,0,43,30
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-03-21,NA,0,50,24
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-03-22,0,0,36,22
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-03-23,0.33,1,37,23
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-03-24,2.45,0.5,35,23
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-03-25,0,0,41,22
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-03-26,0,0,46,23
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-03-27,0.02,0,44,34
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-03-28,0.55,0,55,36
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-03-29,0.24,0,48,39
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-03-30,0,0,52,38
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-03-31,0,0,56,38
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-04-01,0,0,55,32
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-04-02,0,0,56,34
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-04-03,0.13,0,51,39
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-04-04,1.51,1.6,39,33
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-04-05,0.27,0,38,30
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-04-06,0,0,43,30
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-04-07,0,0,49,35
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-04-08,0,0,55,28
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-04-09,0,0,67,33
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-04-10,0,0,74,39
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-04-11,0.21,0,59,45
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-04-12,1.7,0,61,45
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-04-13,0.1,0,62,44
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-04-14,0.03,0,51,40
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-04-15,0.21,0,55,38
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-04-16,0,0,66,34
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-04-17,0,0,67,35
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-04-18,0.03,0,62,42
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-04-19,0.03,0,47,43
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-04-20,0.1,0,62,44
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-04-21,0.01,0,62,33
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-04-22,0,0,49,31
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-04-23,0,0,57,29
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-04-24,0,0,65,34
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-04-25,0,0,63,28
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-04-26,0,0,58,28
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-04-27,0,0,62,31
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-04-28,0,0,66,31
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-04-29,0.02,0,70,43
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-04-30,0.56,0,73,51
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-05-01,0.25,0,67,48
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-05-02,0,0,66,48
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-05-03,0,0,77,49
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-05-04,0,0,68,44
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-05-05,0.01,0,69,43
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-05-06,0.65,0,51,48
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-05-07,0,0,74,46
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-05-08,0.05,0,78,48
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-05-09,0.17,0,68,50
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-05-10,0.01,0,67,49
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-05-11,0,0,62,44
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-05-12,0,0,63,43
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-05-13,0,0,62,44
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-05-14,0.02,0,71,49
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-05-15,0.09,0,82,53
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-05-16,0.24,0,67,57
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-05-17,0.1,0,70,47
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-05-18,0,0,75,53
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-05-19,0,0,68,56
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-05-20,0,0,70,50
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-05-21,0,0,80,53
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-05-22,0.57,0,85,57
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-05-23,0.11,0,87,61
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-05-24,0,0,83,50
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-05-25,0,0,82,49
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-05-26,0,0,82,50
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-05-27,0.02,0,85,59
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-05-28,1.4,0,85,59
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-05-29,0,0,80,55
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-05-30,0.47,0,78,51
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-05-31,0.18,0,70,42
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-06-01,0,0,75,45
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-06-02,0,0,82,48
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-06-03,0,0,84,49
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-06-04,0,0,87,55
"USC00193229","GREENFIELD NUMBER 3, MA US",42.5719,-72.5975,39.6,2024-06-05,0.01,0,82,59
